omega	real_E_omega	imag_E_omega
2.5551925473043e+15	7.74121844447986e-08	-1.64935986775479e-07
2.5555851984491e+15	2.71217447405173e-07	-3.04876176090031e-07
2.5559778495939e+15	-2.24309227069355e-08	-3.10742225041738e-08
2.5563705007387e+15	-9.27162824094011e-08	-8.2808033068614e-08
2.5567631518835e+15	1.27059319581305e-07	4.25673764049839e-08
2.5571558030283e+15	-1.09176489305682e-07	-2.29197571989179e-07
2.5575484541731e+15	1.71749887926259e-07	-6.01610370739442e-08
2.55794110531789e+15	1.22666377589363e-07	-2.89648073924925e-07
2.55833375646269e+15	-1.07045822718942e-07	-1.71723841042859e-07
2.55872640760749e+15	3.61187924256823e-08	-1.2694146423603e-07
2.55911905875229e+15	-7.13070691686288e-08	3.77185059088903e-08
2.55951170989709e+15	1.37035722770108e-07	1.31252611348942e-08
2.55990436104189e+15	1.66572991188037e-07	3.02912198879568e-07
2.56029701218669e+15	1.80727615130272e-07	-1.30149539076529e-07
2.56068966333149e+15	3.81932323326867e-07	-5.40566545276233e-08
2.56108231447629e+15	6.7601006344814e-08	2.21182620080418e-07
2.56147496562109e+15	-2.84698371433301e-07	4.08008555552453e-08
2.56186761676588e+15	-2.41155937719117e-08	-2.15499708633438e-08
2.56226026791068e+15	3.78523989930102e-09	1.73479464848914e-07
2.56265291905548e+15	3.62090499278489e-07	3.06651321585472e-07
2.56304557020028e+15	1.84661889363058e-07	-1.53883132902877e-07
2.56343822134508e+15	-9.51665505288801e-08	-8.95300111825037e-08
2.56383087248988e+15	5.67691222363997e-08	1.92276155774884e-07
2.56422352363468e+15	-7.78503821408094e-08	-1.53497215882314e-07
2.56461617477948e+15	7.89843555004666e-08	-7.27784382204e-08
2.56500882592428e+15	3.80012104672645e-07	1.56524431860205e-07
2.56540147706908e+15	-9.17432296798637e-08	1.57795997018928e-07
2.56579412821388e+15	-3.02744803004629e-07	-6.08547488858968e-08
2.56618677935867e+15	3.93638366347204e-08	2.22251673467899e-07
2.56657943050347e+15	2.10979167469816e-08	-3.44370093552371e-09
2.56697208164827e+15	-1.32460158397407e-07	1.90234974772885e-07
2.56736473279307e+15	-1.19805803944217e-07	4.52604671519197e-08
2.56775738393787e+15	3.97114030548096e-08	2.11212191070231e-07
2.56815003508267e+15	3.33417090381261e-07	4.09469271822616e-08
2.56854268622747e+15	-1.16215356449345e-07	1.74946052311498e-07
2.56893533737227e+15	-1.62794824731805e-07	1.63485267101748e-07
2.56932798851707e+15	-1.25031527353769e-07	3.27012553924533e-07
2.56972063966187e+15	2.75322422638169e-08	1.28837241319957e-07
2.57011329080666e+15	-3.29774053842158e-07	1.10860280955194e-07
2.57050594195146e+15	2.34304637469762e-07	5.40333253695735e-08
2.57089859309626e+15	-2.25768058692566e-07	2.13101962742712e-08
2.57129124424106e+15	9.30727575010337e-08	2.82530955075799e-07
2.57168389538586e+15	-1.39163042867096e-07	1.61433312939607e-07
2.57207654653066e+15	5.74282399412596e-08	2.74432920832623e-08
2.57246919767546e+15	-1.01244935990508e-07	1.41456908409054e-08
2.57286184882026e+15	1.72937077991264e-08	2.96374125241528e-08
2.57325449996506e+15	-7.79577433718259e-08	1.93848848084599e-07
2.57364715110986e+15	-7.99703769871485e-08	2.07231423132725e-08
2.57403980225466e+15	-4.41911183202137e-07	-8.3657866412068e-08
2.57443245339945e+15	-2.39115095723719e-07	8.75001404665454e-09
2.57482510454425e+15	-3.87717818739475e-07	2.71942681706605e-07
2.57521775568905e+15	-8.09314713023923e-08	1.4713238449815e-07
2.57561040683385e+15	-1.64954826686881e-07	-1.06760509765991e-07
2.57600305797865e+15	-2.00619751922204e-07	-2.91153646969633e-07
2.57639570912345e+15	8.0261258972314e-08	-4.26817479137753e-08
2.57678836026825e+15	-5.9710407640523e-07	1.5399723451992e-07
2.57718101141305e+15	-2.40075507917936e-07	-2.47663365371409e-08
2.57757366255785e+15	-2.26968325023336e-07	4.67372672119382e-07
2.57796631370265e+15	-2.35559298289445e-07	1.07350444977783e-07
2.57835896484744e+15	-2.63563151747803e-07	1.31483375298558e-07
2.57875161599224e+15	-9.20144600513595e-08	3.96005361835705e-09
2.57914426713704e+15	-1.32585206813474e-07	4.09562289860332e-07
2.57953691828184e+15	-4.72456605393745e-07	1.14427393782535e-07
2.57992956942664e+15	-1.276191596844e-07	2.72541001322679e-07
2.58032222057144e+15	-1.13820988190128e-07	-1.50330379256047e-08
2.58071487171624e+15	2.06533172786294e-07	2.40744611801347e-07
2.58110752286104e+15	-2.83753934127162e-07	1.36022663355106e-07
2.58150017400584e+15	-2.33954096984235e-07	-2.34553226619028e-07
2.58189282515064e+15	-2.31494595936965e-07	2.07488483283669e-07
2.58228547629543e+15	-1.50484538607998e-07	1.02778358268552e-07
2.58267812744023e+15	-3.08416929328814e-07	-8.65275069372728e-08
2.58307077858503e+15	7.63066054787487e-08	1.07380401459523e-07
2.58346342972983e+15	-4.38086317444686e-07	1.70888597494923e-07
2.58385608087463e+15	-2.20432411879301e-07	-4.36320988228545e-08
2.58424873201943e+15	-3.61291313311085e-07	1.94660970009863e-07
2.58464138316423e+15	-2.32690581469797e-07	-4.36120899394155e-08
2.58503403430903e+15	-3.71848727809265e-07	5.99284248892218e-08
2.58542668545383e+15	-2.38962456933223e-07	1.33404682856053e-08
2.58581933659863e+15	-4.19071511714719e-07	7.58336682338268e-08
2.58621198774342e+15	5.89716364629567e-08	-1.35085429064929e-07
2.58660463888822e+15	-4.17989213019609e-07	-1.6729609342292e-07
2.58699729003302e+15	-4.55955159850419e-07	1.29148247651756e-08
2.58738994117782e+15	-4.44179022451863e-07	2.09001882467419e-07
2.58778259232262e+15	1.96887413039804e-08	-1.93555024452507e-07
2.58817524346742e+15	2.20315996557474e-08	-1.06228981167078e-09
2.58856789461222e+15	-2.66692950390279e-07	-1.40455085784197e-07
2.58896054575702e+15	-1.52191205415875e-07	1.38388713821769e-08
2.58935319690182e+15	-2.65259586740285e-07	5.37984305992723e-08
2.58974584804662e+15	-1.84336386155337e-07	-2.45869159698486e-07
2.59013849919142e+15	-2.22658854909241e-07	-3.81260178983212e-09
2.59053115033622e+15	-4.04019374400377e-07	-7.95407686382532e-08
2.59092380148101e+15	-1.05705112218857e-07	-2.17027263715863e-07
2.59131645262581e+15	-3.06885340251029e-07	2.17463821172714e-07
2.59170910377061e+15	-8.25530150905252e-08	2.15746695175767e-07
2.59210175491541e+15	-3.76327079720795e-07	-4.4150510802865e-08
2.59249440606021e+15	-1.68685801327229e-07	-4.08035703003407e-08
2.59288705720501e+15	-1.08266249299049e-08	-3.33238858729601e-07
2.59327970834981e+15	2.90456227958202e-08	8.61473381519318e-08
2.59367235949461e+15	-1.20868207886815e-07	-5.82076609134674e-09
2.59406501063941e+15	-2.19035428017378e-07	4.53437678515911e-08
2.5944576617842e+15	-2.97150108963251e-07	1.08731910586357e-07
2.594850312929e+15	-6.17583282291889e-08	1.1129304766655e-07
2.5952429640738e+15	-2.77126673609018e-07	-8.02101567387581e-08
2.5956356152186e+15	3.34111973643303e-08	-3.70200723409653e-08
2.5960282663634e+15	-3.67756001651287e-07	-2.1688174456358e-07
2.5964209175082e+15	-5.89643605053425e-08	1.27125531435013e-07
2.596813568653e+15	-1.4033867046237e-07	2.62283720076084e-07
2.5972062197978e+15	-3.39467078447342e-07	-1.6787089407444e-07
2.5975988709426e+15	-9.08039510250092e-09	2.53785401582718e-08
2.5979915220874e+15	-3.14321368932724e-08	-2.77068465948105e-08
2.5983841732322e+15	-1.77882611751556e-07	-8.19563865661621e-08
2.59877682437699e+15	1.47847458720207e-08	-5.16884028911591e-08
2.59916947552179e+15	-1.29453837871552e-07	-3.84869053959846e-07
2.59956212666659e+15	-3.25962901115417e-07	2.43540853261948e-07
2.59995477781139e+15	1.28056854009628e-08	2.7799978852272e-07
2.60034742895619e+15	6.93835318088531e-08	-1.34110450744629e-07
2.60074008010099e+15	-1.66241079568863e-07	-2.20723450183868e-07
2.60113273124579e+15	-1.19209289550781e-07	-1.2572854757309e-08
2.60152538239059e+15	-6.26314431428909e-08	-1.29453837871552e-07
2.60191803353539e+15	-8.05594027042389e-08	8.84756445884705e-08
2.60231068468019e+15	-1.15483999252319e-07	1.65309756994247e-07
2.60270333582498e+15	-9.12696123123169e-08	4.88944351673126e-08
2.60309598696978e+15	9.40635800361633e-08	-5.40167093276978e-08
2.60348863811458e+15	1.06170773506165e-07	-4.74974513053894e-08
2.60388128925938e+15	-1.94180756807327e-07	5.21540641784668e-08
2.60427394040418e+15	5.30853867530823e-08	1.39698386192322e-07
2.60466659154898e+15	-5.82076609134674e-08	4.37721610069275e-08
2.60505924269378e+15	5.63450157642365e-08	1.55530869960785e-07
2.60545189383858e+15	5.49480319023132e-08	-1.88127160072327e-07
2.60584454498338e+15	-4.33064997196198e-08	-8.94069671630859e-08
2.60623719612818e+15	-2.46800482273102e-07	2.86847352981567e-07
2.60662984727298e+15	-1.78813934326172e-07	-8.5681676864624e-08
2.60702249841777e+15	-1.57393515110016e-07	2.79396772384644e-08
2.60741514956257e+15	-1.48080289363861e-07	-1.09896063804626e-07
2.60780780070737e+15	-1.66706740856171e-07	2.42143869400024e-08
2.60820045185217e+15	-1.70432031154633e-07	5.21540641784668e-08
2.60859310299697e+15	-3.3993273973465e-07	-2.62632966041565e-07
2.60898575414177e+15	1.31316483020782e-07	-3.53902578353882e-08
2.60937840528657e+15	-3.82773578166962e-07	-1.97440385818481e-07
2.60977105643137e+15	5.49480319023132e-08	-3.40864062309265e-07
2.61016370757617e+15	-2.35624611377716e-07	4.73111867904663e-07
2.61055635872097e+15	-2.99885869026184e-07	7.45058059692383e-09
2.61094900986576e+15	4.02331352233887e-07	3.20374965667725e-07
2.61134166101056e+15	-1.43423676490784e-07	-3.72529029846191e-08
2.61173431215536e+15	-1.89989805221558e-07	7.45058059692383e-09
2.61212696330016e+15	-2.57045030593872e-07	6.33299350738525e-07
2.61251961444496e+15	1.99303030967712e-07	1.00582838058472e-07
2.61291226558976e+15	-3.72529029846191e-09	8.5681676864624e-08
2.61330491673456e+15	2.98023223876953e-08	-1.11758708953857e-08
2.61369756787936e+15	-4.09781932830811e-08	3.24100255966187e-07
2.61409021902416e+15	-1.41561031341553e-07	-2.04890966415405e-07
2.61448287016896e+15	-2.03028321266174e-07	2.34693288803101e-07
2.61487552131376e+15	-3.44589352607727e-07	1.564621925354e-07
2.61526817245855e+15	-9.68575477600098e-08	-3.76254320144653e-07
2.61566082360335e+15	-5.96046447753906e-08	-2.60770320892334e-07
2.61605347474815e+15	2.90572643280029e-07	3.65078449249268e-07
2.61644612589295e+15	1.73225998878479e-07	-1.86264514923096e-07
2.61683877703775e+15	-4.65661287307739e-08	6.89178705215454e-07
2.61723142818255e+15	2.04890966415405e-07	6.33299350738525e-08
2.61762407932735e+15	-1.34110450744629e-07	1.71363353729248e-07
2.61801673047215e+15	2.42143869400024e-08	-1.11758708953857e-07
2.61840938161695e+15	-4.39584255218506e-07	2.16066837310791e-07
2.61880203276175e+15	-5.88595867156982e-07	1.564621925354e-07
2.61919468390654e+15	-1.38953328132629e-06	1.07288360595703e-06
2.61958733505134e+15	1.11758708953857e-07	2.23517417907715e-08
2.61997998619614e+15	-1.26659870147705e-07	7.45058059692383e-09
2.62037263734094e+15	1.34110450744629e-07	2.98023223876953e-08
2.62076528848574e+15	-8.19563865661621e-08	2.23517417907715e-07
2.62115793963054e+15	-4.4703483581543e-08	3.42726707458496e-07
2.62155059077534e+15	-1.89989805221558e-07	4.09781932830811e-07
2.62194324192014e+15	-2.38418579101562e-07	7.74860382080078e-07
2.62233589306494e+15	8.19563865661621e-08	7.45058059692383e-08
2.62272854420974e+15	-4.80562448501587e-07	-8.71717929840088e-07
2.62312119535454e+15	-4.20957803726196e-07	9.31322574615479e-07
2.62351384649933e+15	-7.89761543273926e-07	-2.38418579101562e-07
2.62390649764413e+15	-5.73694705963135e-07	1.29640102386475e-06
2.62429914878893e+15	-4.09781932830811e-08	3.79979610443115e-07
2.62469179993373e+15	-4.50760126113892e-07	6.48200511932373e-07
2.62508445107853e+15	-8.00937414169312e-08	4.32133674621582e-07
2.62547710222333e+15	2.79396772384644e-08	-6.70552253723145e-08
2.62586975336813e+15	1.73225998878479e-07	-2.12341547012329e-07
2.62626240451293e+15	4.65661287307739e-08	2.23517417907715e-08
2.62665505565773e+15	-1.89058482646942e-06	3.72529029846191e-07
2.62704770680253e+15	-1.28336250782013e-06	2.23517417907715e-08
2.62744035794732e+15	2.23517417907715e-08	1.09151005744934e-06
2.62783300909212e+15	-9.89064574241638e-07	-2.01165676116943e-07
2.62822566023692e+15	9.03382897377014e-07	3.24100255966187e-07
2.62861831138172e+15	-2.47731804847717e-07	5.92321157455444e-07
2.62901096252652e+15	-1.34296715259552e-06	-8.23289155960083e-07
2.62940361367132e+15	3.87430191040039e-07	4.09781932830811e-08
2.62979626481612e+15	1.28429383039474e-06	1.28522515296936e-07
2.63018891596092e+15	-4.93600964546204e-08	-2.17929482460022e-07
2.63058156710572e+15	-2.96160578727722e-07	7.2084367275238e-07
2.63097421825052e+15	-3.93949449062347e-07	-1.30385160446167e-08
2.63136686939532e+15	-1.09896063804626e-07	-1.09896063804626e-06
2.63175952054011e+15	8.38190317153931e-08	3.1106173992157e-07
2.63215217168491e+15	7.07805156707764e-08	1.08964741230011e-07
2.63254482282971e+15	-2.52621248364449e-07	1.33644789457321e-07
2.63293747397451e+15	0	0
2.63333012511931e+15	2.52621248364449e-07	-1.33644789457321e-07
2.63372277626411e+15	-7.07805156707764e-08	-1.08964741230011e-07
2.63411542740891e+15	-8.38190317153931e-08	-3.1106173992157e-07
2.63450807855371e+15	1.09896063804626e-07	-8.08387994766235e-07
2.63490072969851e+15	3.93949449062347e-07	1.30385160446167e-08
2.63529338084331e+15	2.96160578727722e-07	1.18650496006012e-06
2.6356860319881e+15	4.93600964546204e-08	2.17929482460022e-07
2.6360786831329e+15	6.23054802417755e-07	-1.28522515296936e-07
2.6364713342777e+15	-3.87430191040039e-07	-4.09781932830811e-08
2.6368639854225e+15	-5.6438148021698e-07	-1.08405947685242e-06
2.6372566365673e+15	2.47731804847717e-07	1.31502747535706e-06
2.6376492877121e+15	1.00396573543549e-06	-3.24100255966187e-07
2.6380419388569e+15	-9.18284058570862e-07	2.01165676116943e-07
2.6384345900017e+15	-2.23517417907715e-08	8.15838575363159e-07
2.6388272411465e+15	-6.23986124992371e-07	-2.23517417907715e-08
2.6392198922913e+15	-1.92411243915558e-06	-3.72529029846191e-07
2.6396125434361e+15	-4.65661287307739e-08	-2.23517417907715e-08
2.64000519458089e+15	-1.73225998878479e-07	2.12341547012329e-07
2.64039784572569e+15	-2.79396772384644e-08	6.70552253723145e-08
2.64079049687049e+15	8.00937414169312e-08	-4.32133674621582e-07
2.64118314801529e+15	-5.02914190292358e-07	3.05473804473877e-07
2.64157579916009e+15	4.09781932830811e-08	-3.79979610443115e-07
2.64196845030489e+15	-3.79979610443115e-07	6.10947608947754e-07
2.64236110144969e+15	-1.63912773132324e-07	2.38418579101562e-07
2.64275375259449e+15	4.20957803726196e-07	2.23517417907715e-08
2.64314640373929e+15	-4.73111867904663e-07	-1.03563070297241e-06
2.64353905488409e+15	-8.19563865661621e-08	-7.45058059692383e-08
2.64393170602888e+15	2.38418579101562e-07	1.78813934326172e-07
2.64432435717368e+15	1.89989805221558e-07	5.43892383575439e-07
2.64471700831848e+15	4.4703483581543e-08	-3.42726707458496e-07
2.64510965946328e+15	8.19563865661621e-08	-2.23517417907715e-07
2.64550231060808e+15	-1.34110450744629e-07	-2.98023223876953e-08
2.64589496175288e+15	1.26659870147705e-07	-7.45058059692383e-09
2.64628761289768e+15	-1.11758708953857e-07	-2.23517417907715e-08
2.64668026404248e+15	-5.17815351486206e-07	8.34465026855469e-07
2.64707291518728e+15	-3.65078449249268e-07	-1.564621925354e-07
2.64746556633208e+15	-5.14090061187744e-07	-2.16066837310791e-07
2.64785821747688e+15	-2.42143869400024e-08	1.11758708953857e-07
2.64825086862167e+15	1.34110450744629e-07	-1.71363353729248e-07
2.64864351976647e+15	-2.04890966415405e-07	-6.33299350738525e-08
2.64903617091127e+15	4.65661287307739e-08	-2.12341547012329e-07
2.64942882205607e+15	3.03611159324646e-07	-2.90572643280029e-07
2.64982147320087e+15	1.86264514923096e-07	-3.65078449249268e-07
2.65021412434567e+15	5.96046447753906e-08	-2.16066837310791e-07
2.65060677549047e+15	9.68575477600098e-08	-5.77419996261597e-07
2.65099942663527e+15	3.44589352607727e-07	-1.564621925354e-07
2.65139207778007e+15	2.03028321266174e-07	-2.34693288803101e-07
2.65178472892487e+15	1.41561031341553e-07	-2.7194619178772e-07
2.65217738006966e+15	4.09781932830811e-08	-3.24100255966187e-07
2.65257003121446e+15	-2.98023223876953e-08	-4.65661287307739e-07
2.65296268235926e+15	3.72529029846191e-09	-8.5681676864624e-08
2.65335533350406e+15	-1.99303030967712e-07	-1.00582838058472e-07
2.65374798464886e+15	-2.19792127609253e-07	-3.94880771636963e-07
2.65414063579366e+15	-4.84287738800049e-08	-4.84287738800049e-07
2.65453328693846e+15	-3.33413481712341e-07	-2.01165676116943e-07
2.65492593808326e+15	-1.63912773132324e-07	-3.20374965667725e-07
2.65531858922806e+15	-1.76951289176941e-07	-2.45869159698486e-07
2.65571124037286e+15	-2.41212546825409e-07	-2.34693288803101e-07
2.65610389151766e+15	-5.31785190105438e-07	-1.3597309589386e-07
2.65649654266245e+15	-3.32482159137726e-07	-2.79396772384644e-07
2.65688919380725e+15	-1.31316483020782e-07	3.53902578353882e-08
2.65728184495205e+15	-1.36904418468475e-07	-3.33413481712341e-07
2.65767449609685e+15	-1.87195837497711e-07	-5.21540641784668e-08
2.65806714724165e+15	-5.48548996448517e-07	-1.43423676490784e-07
2.65845979838645e+15	-3.28756868839264e-07	-1.28522515296936e-07
2.65885244953125e+15	1.57393515110016e-07	-1.47148966789246e-07
2.65924510067605e+15	-5.96046447753906e-08	-2.7194619178772e-07
2.65963775182085e+15	-1.10827386379242e-07	-2.86847352981567e-07
2.66003040296565e+15	-3.14321368932724e-07	-2.68220901489258e-07
2.66042305411044e+15	-4.12575900554657e-07	-5.02914190292358e-08
2.66081570525524e+15	-1.15949660539627e-07	-1.55530869960785e-07
2.66120835640004e+15	-4.78234142065048e-07	-1.62981450557709e-07
2.66160100754484e+15	-1.72294676303864e-07	-3.78116965293884e-07
2.66199365868964e+15	-2.82656401395798e-07	-1.71363353729248e-07
2.66238630983444e+15	-3.44589352607727e-07	-7.17118382453918e-08
2.66277896097924e+15	1.44354999065399e-07	-5.58793544769287e-09
2.66317161212404e+15	-4.45172190666199e-07	-4.88944351673126e-08
2.66356426326884e+15	-9.31322574615479e-08	1.35041773319244e-08
2.66395691441364e+15	-1.87661498785019e-07	-1.48080289363861e-07
2.66434956555843e+15	1.81840732693672e-07	-1.38767063617706e-07
2.66474221670323e+15	-2.68220901489258e-07	-1.06636434793472e-07
2.66513486784803e+15	-4.29805368185043e-07	-4.05125319957733e-07
2.66552751899283e+15	-9.77888703346252e-09	1.34110450744629e-07
2.66592017013763e+15	-7.24103301763535e-08	1.69035047292709e-07
2.66631282128243e+15	-1.80676579475403e-07	3.95812094211578e-08
2.66670547242723e+15	2.48663127422333e-07	5.70435076951981e-08
2.66709812357203e+15	-7.43893906474113e-08	1.55996531248093e-07
2.66749077471683e+15	2.67289578914642e-07	5.21540641784668e-08
2.66788342586163e+15	1.05937942862511e-07	2.2142194211483e-07
2.66827607700643e+15	3.88827174901962e-08	1.68336555361748e-07
2.66866872815122e+15	-2.56113708019257e-08	1.30617991089821e-07
2.66906137929602e+15	1.99943315237761e-07	1.17695890367031e-07
2.66945403044082e+15	-7.51460902392864e-08	2.97557562589645e-07
2.66984668158562e+15	9.95351001620293e-08	4.85102646052837e-07
2.67023933273042e+15	1.82655639946461e-07	3.05240973830223e-07
2.67063198387522e+15	3.87080945074558e-08	2.5902409106493e-07
2.67102463502002e+15	2.45054252445698e-08	3.13390046358109e-07
2.67141728616482e+15	4.46161720901728e-07	3.19676473736763e-07
2.67180993730962e+15	1.22177880257368e-07	1.707230694592e-07
2.67220258845442e+15	-1.28726242110133e-07	3.41096892952919e-07
2.67259523959922e+15	2.27999407798052e-07	2.60304659605026e-07
2.67298789074401e+15	5.55301085114479e-08	4.26371116191149e-07
2.67338054188881e+15	2.93483026325703e-07	5.15778083354235e-07
2.67377319303361e+15	-4.8356014303863e-08	4.39031282439828e-07
2.67416584417841e+15	2.37152562476695e-07	1.21392076835036e-07
2.67455849532321e+15	3.70215275324881e-07	1.17812305688858e-07
2.67495114646801e+15	-9.54605638980865e-08	2.72906618192792e-07
2.67534379761281e+15	1.39523763209581e-07	5.2098766900599e-07
2.67573644875761e+15	2.80124368146062e-08	1.95665052160621e-07
2.67612909990241e+15	7.07150320522487e-08	3.32482159137726e-07
2.6765217510472e+15	-4.48708306066692e-08	3.42944986186922e-07
2.676914402192e+15	8.51359800435603e-08	1.75219611264765e-07
2.6773070533368e+15	7.67031451687217e-08	3.70782800018787e-08
2.6776997044816e+15	-2.85595888271928e-07	9.23319021239877e-08
2.6780923556264e+15	-5.88042894378304e-08	3.37910023517907e-07
2.6784850067712e+15	1.48949766298756e-07	5.58407919015735e-07
2.678877657916e+15	-9.02655301615596e-08	6.85759005136788e-08
2.6792703090608e+15	1.74215529114008e-07	4.24988684244454e-08
2.6796629602056e+15	4.11455403082073e-08	2.8735667001456e-07
2.6800556113504e+15	8.1932739703916e-08	3.70269845006987e-07
2.6804482624952e+15	1.49322659126483e-07	3.00049578072503e-07
2.68084091363999e+15	-6.77355274092406e-08	4.60913724964485e-07
2.68123356478479e+15	2.00327122001909e-07	5.93281583860517e-08
2.68162621592959e+15	9.80762706603855e-08	3.84970917366445e-07
2.68201886707439e+15	2.12457962334156e-08	-2.72648321697488e-08
2.68241151821919e+15	-2.22198650590144e-08	5.71724740439095e-07
2.68280416936399e+15	1.25441147247329e-07	-1.77928086486645e-07
2.68319682050879e+15	-1.87279511010274e-07	1.62139258463867e-07
2.68358947165359e+15	1.67422967933817e-07	-4.44922989117913e-07
2.68398212279839e+15	-2.64492882706691e-07	3.4327240427956e-07
2.68437477394319e+15	-1.85723138201865e-07	-5.87842805543914e-08
2.68476742508798e+15	-2.88019919025828e-07	1.82082203536993e-07
2.68516007623278e+15	-6.63982291371212e-08	1.30183707369724e-07
2.68555272737758e+15	-2.17351498577045e-07	3.34825926984195e-07
2.68594537852238e+15	-2.39365590459784e-07	2.58460204349831e-08
2.68633802966718e+15	-2.8460678436204e-07	1.17151785161695e-07
2.68673068081198e+15	-1.37236405350905e-07	-1.41457803692902e-07
2.68712333195678e+15	-1.59428083179591e-07	-2.45434534917877e-07
2.68751598310158e+15	-5.44446493222495e-07	2.07805896934588e-08
2.68790863424638e+15	-4.08588505251828e-07	1.8131589740733e-07
2.68830128539118e+15	-4.41983218024689e-07	4.05837567996059e-08
2.68869393653598e+15	-2.73694411134784e-07	4.37274820797029e-08
2.68908658768077e+15	-4.70187956125301e-07	-1.65252913575387e-08
2.68947923882557e+15	-3.63441529316333e-07	-8.38107752088035e-08
2.68987188997037e+15	-4.76182549391524e-07	-2.3219507028216e-07
2.69026454111517e+15	-3.81502331947559e-07	-3.70851722664156e-08
2.69065719225997e+15	-5.21357748084483e-07	1.04368366393714e-07
2.69104984340477e+15	-2.36286496146931e-07	7.47403277046033e-08
2.69144249454957e+15	-5.04327701378315e-07	-2.50681679858644e-08
2.69183514569437e+15	-2.85484489381815e-07	-2.92623738573639e-07
2.69222779683917e+15	-4.73995569905128e-07	-2.9278120194931e-07
2.69262044798397e+15	-2.67507452633708e-07	-2.32555123602651e-07
2.69301309912876e+15	-4.01482459722047e-07	4.4349981465075e-08
2.69340575027356e+15	-2.44716389374844e-07	-1.86167518734237e-07
2.69379840141836e+15	-4.64458041804505e-07	-5.26019192648164e-07
2.69419105256316e+15	-3.7350229487032e-07	-1.83551314592023e-07
2.69458370370796e+15	-3.44665367357777e-07	-2.36793830765691e-07
2.69497635485276e+15	-7.03657309975014e-07	-1.06441628844323e-07
2.69536900599756e+15	-6.43735277972013e-07	-2.46395774894381e-07
2.69576165714236e+15	-3.82227284045911e-07	-1.30746155235784e-07
2.69615430828716e+15	-1.70983658343005e-07	-3.86002325214463e-07
2.69654695943196e+15	-3.50255851877534e-07	-5.93533791004575e-08
2.69693961057676e+15	-4.4510847807544e-07	-3.53080806370087e-07
2.69733226172155e+15	-5.42392048608065e-07	-1.00254709423098e-07
2.69772491286635e+15	-2.47152882160151e-07	-9.07063486543791e-08
2.69811756401115e+15	-2.23080143690879e-07	-7.71266377430635e-08
2.69851021515595e+15	-4.26670340392121e-07	-2.1975282371578e-07
2.69890286630075e+15	-4.89019669203117e-09	-4.74355242863211e-08
2.69929551744555e+15	-4.62862060235381e-07	-4.97751825867532e-08
2.69968816859035e+15	3.1285342316778e-08	-4.29726400644204e-07
2.70008081973515e+15	-3.98129336165454e-07	-2.58692406072958e-07
2.70047347087995e+15	-3.95072435432908e-07	1.78107453813192e-07
2.70086612202475e+15	-4.19155591346865e-07	-2.44440055086059e-07
2.70125877316954e+15	-1.95118716739273e-08	-6.03355189698895e-08
2.70165142431434e+15	-4.41505127568576e-07	4.47276607418168e-08
2.70204407545914e+15	-1.54111437777882e-07	-1.43326703283542e-07
2.70243672660394e+15	-3.12481366671058e-07	-1.88021950675576e-07
2.70282937774874e+15	-1.49367735985395e-07	-1.23809981822376e-07
2.70322202889354e+15	-3.36794929195472e-07	-1.15479244305883e-07
2.70361468003834e+15	-2.44896186218924e-07	-1.79120371257557e-07
2.70400733118314e+15	-3.29595278375505e-07	-9.7317226110949e-08
2.70439998232794e+15	-1.72300588130447e-07	-9.74302234169055e-08
2.70479263347274e+15	-2.46456081095386e-07	1.46912621318274e-07
2.70518528461754e+15	-2.87600845586683e-07	-1.47658481275403e-09
2.70557793576233e+15	-2.67081236272892e-07	-1.42851402512578e-08
2.70597058690713e+15	2.51484954984097e-08	1.3047016578227e-07
2.70636323805193e+15	4.61059852510312e-08	-5.52452237637113e-08
2.70675588919673e+15	-1.59535868041356e-07	1.84131428070111e-07
2.70714854034153e+15	8.6511593420241e-08	-2.06912729103226e-08
2.70754119148633e+15	-1.29393615136766e-08	1.06989758504039e-07
2.70793384263113e+15	-6.94915879067767e-08	-1.40642425972698e-07
2.70832649377593e+15	5.45327626909342e-08	7.73978583775564e-08
2.70871914492073e+15	-4.72250537460195e-09	2.26706347984315e-07
2.70911179606553e+15	-1.07819303556481e-07	2.45299996946835e-08
2.70950444721032e+15	1.84560486429265e-07	-2.19814549035947e-07
2.70989709835512e+15	-2.90506227086304e-08	3.03841704161339e-07
2.71028974949992e+15	1.43051907970301e-07	4.50464352826519e-07
2.71068240064472e+15	5.91161946018534e-08	-7.99055828015066e-09
2.71107505178952e+15	1.78872138195414e-07	2.24371837333768e-07
2.71146770293432e+15	1.33974286194074e-07	-1.19696832285047e-07
2.71186035407912e+15	-9.40870795570689e-08	2.18245493638618e-07
2.71225300522392e+15	1.42591353884548e-07	-8.5970088676906e-08
2.71264565636872e+15	1.94150719372982e-07	-1.62292038086371e-08
2.71303830751352e+15	2.27114693380007e-07	1.75358083453898e-07
2.71343095865832e+15	2.54155329909838e-07	1.72553488918183e-07
2.71382360980311e+15	1.27238559309941e-07	5.6179079670073e-08
2.71421626094791e+15	3.62869269940054e-07	3.4089249639485e-08
2.71460891209271e+15	3.48948275994299e-07	1.12506557021713e-07
2.71500156323751e+15	2.42055917131401e-08	-9.1917214834855e-08
2.71539421438231e+15	5.85219370912219e-08	1.85129319140404e-07
2.71578686552711e+15	1.57809008354372e-07	-2.3861338194036e-07
